"animal","condition","avg_expression","percent_expressed","marker","group"
"Animal26","nkp46-",0.232259354377503,14.7396724517233,"CD244","mature_nk"
"Animal27","nkp46+",0.2631916675258,11.802748585287,"CD244","mature_nk"
"Animal27","nkp46-",0.117716881428458,5.10989780204396,"CD244","mature_nk"
"Animal28","nkp46+",0.602069696705376,39.5063119927863,"CD244","mature_nk"
"Animal28","nkp46-",0.0928541525965555,5.22824079309435,"CD244","mature_nk"
"Animal52","nkp46+",0.33969410497246,12.9506625689832,"CD244","mature_nk"
"Animal52","nkp46-",0.351284161997397,21.5579091219679,"CD244","mature_nk"
"Animal25","nkp46+",0.0115476002688101,0.737822797473895,"KIT","mature_nk"
"Animal25","nkp46-",0.029265746226952,1.07132788271779,"KIT","mature_nk"
"Animal26","nkp46+",0.0791265511392914,4.48678549477566,"KIT","mature_nk"
"Animal26","nkp46-",0.323096714895099,17.6240527988267,"KIT","mature_nk"
"Animal27","nkp46+",0.018318664181993,0.848827809215845,"KIT","mature_nk"
"Animal27","nkp46-",0.102612045424197,4.30724718838957,"KIT","mature_nk"
"Animal28","nkp46+",0.0250176425430425,1.5892696122633,"KIT","mature_nk"
"Animal28","nkp46-",0.190927912539211,9.84959855252742,"KIT","mature_nk"
"Animal52","nkp46+",0.0326855175038728,1.29209213178679,"KIT","mature_nk"
"Animal52","nkp46-",0.0863201149262933,4.6122309531944,"KIT","mature_nk"
"Animal25","nkp46+",0.0029593300608448,0.193834802726193,"IL1R1","mature_nk"
"Animal25","nkp46-",0.00183524195492195,0.0698108394753447,"IL1R1","mature_nk"
"Animal26","nkp46+",0.0110612117792939,0.664566687154272,"IL1R1","mature_nk"
"Animal26","nkp46-",0.01015921399112,0.69665118552921,"IL1R1","mature_nk"
"Animal27","nkp46+",0.00123274968373183,0.0606305578011318,"IL1R1","mature_nk"
"Animal27","nkp46-",0.001550014237693,0.0746651733631994,"IL1R1","mature_nk"
"Animal28","nkp46+",0.000688887807335874,0.0450856627592426,"IL1R1","mature_nk"
"Animal28","nkp46-",0.000926360025778515,0.0490029778732708,"IL1R1","mature_nk"
"Animal52","nkp46+",0.000343137606365209,0.0132183338290209,"IL1R1","mature_nk"
"Animal52","nkp46-",0.00303614634961016,0.239152716091561,"IL1R1","mature_nk"
"Animal25","nkp46+",0.700371326326309,39.2921903332708,"NCR1","mature_nk"
"Animal25","nkp46-",0.0414766201246515,1.52241330702002,"NCR1","mature_nk"
"Animal26","nkp46+",0.538214805742995,29.7287953288261,"NCR1","mature_nk"
"Animal26","nkp46-",0.0347904843286447,2.2610608653141,"NCR1","mature_nk"
"Animal27","nkp46+",0.403328409601415,17.5929668552951,"NCR1","mature_nk"
"Animal27","nkp46-",0.0516591657694965,2.17462317420318,"NCR1","mature_nk"
"Animal28","nkp46+",1.05309640567368,61.5250225428314,"NCR1","mature_nk"
"Animal28","nkp46-",0.0554546404368917,3.14749896339855,"NCR1","mature_nk"
"Animal52","nkp46+",0.507854439089375,19.0690988400912,"NCR1","mature_nk"
"Animal52","nkp46-",0.395336326853519,23.3003074820635,"NCR1","mature_nk"
"Animal25","nkp46+",1.68173849178794,73.5571812668042,"NCR3","mature_nk"
"Animal25","nkp46-",1.24866424302809,41.5898076174366,"NCR3","mature_nk"
"Animal26","nkp46+",1.53013862497158,65.4963122311002,"NCR3","mature_nk"
"Animal26","nkp46-",1.68555993056901,72.9283793693474,"NCR3","mature_nk"
"Animal27","nkp46+",1.23930511556302,46.715844785772,"NCR3","mature_nk"
"Animal27","nkp46-",1.24582581465126,43.7724578841756,"NCR3","mature_nk"
"Animal28","nkp46+",1.89524566142174,82.9688908926961,"NCR3","mature_nk"
"Animal28","nkp46-",1.58526528461209,64.8912510837197,"NCR3","mature_nk"
"Animal52","nkp46+",0.984831953871262,35.4251346617759,"NCR3","mature_nk"
"Animal52","nkp46-",0.817351192789828,39.9385035872907,"NCR3","mature_nk"
"Animal25","nkp46+",0.860993624506797,41.7119989995623,"NKG2A","mature_nk"
"Animal25","nkp46-",0.0362884798828749,1.33580356303785,"NKG2A","mature_nk"
"Animal26","nkp46+",0.685900578987522,32.9824830977259,"NKG2A","mature_nk"
"Animal26","nkp46-",0.0199275451818839,1.09997555609875,"NKG2A","mature_nk"
"Animal27","nkp46+",0.358319151285666,15.1778496362167,"NKG2A","mature_nk"
"Animal27","nkp46-",0.0449105185395724,1.79196416071679,"NKG2A","mature_nk"
"Animal28","nkp46+",1.06754731480145,55.8104147880974,"NKG2A","mature_nk"
"Animal28","nkp46-",0.0110732121498778,0.584266274642844,"NKG2A","mature_nk"
"Animal52","nkp46+",0.867068139816374,31.3439740920657,"NKG2A","mature_nk"
"Animal52","nkp46-",0.565478807409537,29.5182781004441,"NKG2A","mature_nk"
"Animal25","nkp46+",0.971847633560853,50.6471581316826,"KLRF1","mature_nk"
"Animal25","nkp46-",0.0365523088655152,1.34520117604414,"KLRF1","mature_nk"
"Animal26","nkp46+",0.765686575831195,39.1748617086663,"KLRF1","mature_nk"
"Animal26","nkp46-",0.0178450572336097,1.16108530921535,"KLRF1","mature_nk"
"Animal27","nkp46+",0.152314123291927,6.90177849636217,"KLRF1","mature_nk"
"Animal27","nkp46-",0.0166779642398809,0.704652573615194,"KLRF1","mature_nk"
"Animal28","nkp46+",0.563637109287235,36.5532010820559,"KLRF1","mature_nk"
"Animal28","nkp46-",0.00216082118991588,0.113083795092163,"KLRF1","mature_nk"
"Animal52","nkp46+",0.277287417167728,10.4788341429563,"KLRF1","mature_nk"
"Animal52","nkp46-",0.277137836176386,17.4239836009566,"KLRF1","mature_nk"
"Animal25","nkp46+",1.09197960794467,49.334083661602,"KLRB1","mature_nk"
"Animal25","nkp46-",0.155058598125301,5.57278451273377,"KLRB1","mature_nk"
"Animal26","nkp46+",1.24077045549067,49.7925629993854,"KLRB1","mature_nk"
"Animal26","nkp46-",0.124819681255274,6.35541432412613,"KLRB1","mature_nk"
"Animal27","nkp46+",0.522656693355669,20.7457558609539,"KLRB1","mature_nk"
"Animal27","nkp46-",0.116844549821372,4.48924354846236,"KLRB1","mature_nk"
"Animal28","nkp46+",1.07012771490274,55.0045085662759,"KLRB1","mature_nk"
"Animal28","nkp46-",0.0252053926788071,1.31931094274191,"KLRB1","mature_nk"
"Animal52","nkp46+",1.93112581942861,64.3418922044876,"KLRB1","mature_nk"
"Animal52","nkp46-",1.18394347447315,49.67543559959,"KLRB1","mature_nk"
"Animal25","nkp46+",0,0,"NCAM1","mature_nk"
"Animal25","nkp46-",0,0,"NCAM1","mature_nk"
"Animal26","nkp46+",0.000554562256247941,0.0422556853103872,"NCAM1","mature_nk"
"Animal26","nkp46-",0.00136784814983252,0.0977756049865559,"NCAM1","mature_nk"
"Animal27","nkp46+",0,0,"NCAM1","mature_nk"
"Animal27","nkp46-",0,0,"NCAM1","mature_nk"
"Animal28","nkp46+",0.000313181436399424,0.016907123534716,"NCAM1","mature_nk"
"Animal28","nkp46-",0,0,"NCAM1","mature_nk"
"Animal52","nkp46+",0,0,"NCAM1","mature_nk"
"Animal52","nkp46-",0,0,"NCAM1","mature_nk"
"Animal25","nkp46+",0.210716924843014,12.9556681047958,"TBX21","mature_nk"
"Animal25","nkp46-",0.0448632634820126,1.64189724381436,"TBX21","mature_nk"
"Animal26","nkp46+",0.174629321155356,10.440995697603,"TBX21","mature_nk"
"Animal26","nkp46-",0.0706207282864467,4.94989000244439,"TBX21","mature_nk"
"Animal27","nkp46+",0.141672649888912,6.41673403395311,"TBX21","mature_nk"
"Animal27","nkp46-",0.031759154474695,1.38597228055439,"TBX21","mature_nk"
"Animal28","nkp46+",0.206567750253521,14.9177186654644,"TBX21","mature_nk"
"Animal28","nkp46-",0.0444951643715204,2.61600512646538,"TBX21","mature_nk"
"Animal52","nkp46+",0.0888838442023661,3.5193813819768,"TBX21","mature_nk"
"Animal52","nkp46-",0.118351244649621,7.00375811411001,"TBX21","mature_nk"
"Animal25","nkp46+",0.66875003773141,36.8661289314075,"CX3CR1","mature_nk"
"Animal25","nkp46-",0.0569477431954825,2.08358505511029,"CX3CR1","mature_nk"
"Animal26","nkp46+",0.529181436185251,27.9463736939152,"CX3CR1","mature_nk"
"Animal26","nkp46-",0.0590543321579152,3.49547787826937,"CX3CR1","mature_nk"
"Animal27","nkp46+",0.373014996495134,16.0367825383994,"CX3CR1","mature_nk"
"Animal27","nkp46-",0.0642541744498416,2.70661253441598,"CX3CR1","mature_nk"
"Animal28","nkp46+",0.554343407262683,35.8712804328224,"CX3CR1","mature_nk"
"Animal28","nkp46-",0.0835230524363411,4.49319612499529,"CX3CR1","mature_nk"
"Animal52","nkp46+",0.37955488224684,14.2890188691715,"CX3CR1","mature_nk"
"Animal52","nkp46-",0.261771918943999,15.5107618722241,"CX3CR1","mature_nk"
"Animal25","nkp46+",0.117676534937575,7.22816232101544,"CD7","terminally_mature_nk"
"Animal25","nkp46-",0.106120373902236,3.90269442990052,"CD7","terminally_mature_nk"
"Animal26","nkp46+",0.24902134061992,13.3796865396435,"CD7","terminally_mature_nk"
"Animal26","nkp46-",0.451425375815636,26.1427523832804,"CD7","terminally_mature_nk"
"Animal27","nkp46+",0.103793949088572,4.39571544058205,"CD7","terminally_mature_nk"
"Animal27","nkp46-",0.382368609156289,15.3623594194783,"CD7","terminally_mature_nk"
"Animal28","nkp46+",0.145144190215554,9.57506762849414,"CD7","terminally_mature_nk"
"Animal28","nkp46-",0.421170585155492,21.3351426740548,"CD7","terminally_mature_nk"
"Animal52","nkp46+",0.0698694479205554,2.67671260037672,"CD7","terminally_mature_nk"
"Animal52","nkp46-",0.167842259063346,10.1127434233003,"CD7","terminally_mature_nk"
"Animal25","nkp46+",1.07647404329461,55.6806102669918,"IL2RB","terminally_mature_nk"
"Animal25","nkp46-",0.176039030692556,6.39708942500033,"IL2RB","terminally_mature_nk"
"Animal26","nkp46+",0.961567159277689,48.2982483097726,"IL2RB","terminally_mature_nk"
"Animal26","nkp46-",0.389484253735694,22.8183818137375,"IL2RB","terminally_mature_nk"
"Animal27","nkp46+",0.846250128352514,34.64025869038,"IL2RB","terminally_mature_nk"
"Animal27","nkp46-",0.350768720997472,14.1863829390079,"IL2RB","terminally_mature_nk"
"Animal28","nkp46+",1.62665856979328,78.7139314697926,"IL2RB","terminally_mature_nk"
"Animal28","nkp46-",0.270165289517934,14.5011119906517,"IL2RB","terminally_mature_nk"
"Animal52","nkp46+",1.13667848904212,40.7174250685701,"IL2RB","terminally_mature_nk"
"Animal52","nkp46-",1.16694171631245,55.2442774171507,"IL2RB","terminally_mature_nk"
"Animal25","nkp46+",0.557092136378887,32.5392359157131,"CD244","terminally_mature_nk"
"Animal25","nkp46-",0.054593867812712,2.01243169949119,"CD244","terminally_mature_nk"
"Animal26","nkp46+",0.422262779627721,23.989704978488,"CD244","terminally_mature_nk"
"Animal26","nkp46-",0.232259354377503,14.7396724517233,"CD244","terminally_mature_nk"
"Animal27","nkp46+",0.2631916675258,11.802748585287,"CD244","terminally_mature_nk"
"Animal27","nkp46-",0.117716881428458,5.10989780204396,"CD244","terminally_mature_nk"
"Animal28","nkp46+",0.602069696705376,39.5063119927863,"CD244","terminally_mature_nk"
"Animal28","nkp46-",0.0928541525965555,5.22824079309435,"CD244","terminally_mature_nk"
"Animal52","nkp46+",0.33969410497246,12.9506625689832,"CD244","terminally_mature_nk"
"Animal52","nkp46-",0.351284161997397,21.5579091219679,"CD244","terminally_mature_nk"
"Animal25","nkp46+",0.0029593300608448,0.193834802726193,"IL1R1","terminally_mature_nk"
"Animal25","nkp46-",0.00183524195492195,0.0698108394753447,"IL1R1","terminally_mature_nk"
"Animal26","nkp46+",0.0110612117792939,0.664566687154272,"IL1R1","terminally_mature_nk"
"Animal26","nkp46-",0.01015921399112,0.69665118552921,"IL1R1","terminally_mature_nk"
"Animal27","nkp46+",0.00123274968373183,0.0606305578011318,"IL1R1","terminally_mature_nk"
"Animal27","nkp46-",0.001550014237693,0.0746651733631994,"IL1R1","terminally_mature_nk"
"Animal28","nkp46+",0.000688887807335874,0.0450856627592426,"IL1R1","terminally_mature_nk"
"Animal28","nkp46-",0.000926360025778515,0.0490029778732708,"IL1R1","terminally_mature_nk"
"Animal52","nkp46+",0.000343137606365209,0.0132183338290209,"IL1R1","terminally_mature_nk"
"Animal52","nkp46-",0.00303614634961016,0.239152716091561,"IL1R1","terminally_mature_nk"
"Animal25","nkp46+",0.700371326326309,39.2921903332708,"NCR1","terminally_mature_nk"
"Animal25","nkp46-",0.0414766201246515,1.52241330702002,"NCR1","terminally_mature_nk"
"Animal26","nkp46+",0.538214805742995,29.7287953288261,"NCR1","terminally_mature_nk"
"Animal26","nkp46-",0.0347904843286447,2.2610608653141,"NCR1","terminally_mature_nk"
"Animal27","nkp46+",0.403328409601415,17.5929668552951,"NCR1","terminally_mature_nk"
"Animal27","nkp46-",0.0516591657694965,2.17462317420318,"NCR1","terminally_mature_nk"
"Animal28","nkp46+",1.05309640567368,61.5250225428314,"NCR1","terminally_mature_nk"
"Animal28","nkp46-",0.0554546404368917,3.14749896339855,"NCR1","terminally_mature_nk"
"Animal52","nkp46+",0.507854439089375,19.0690988400912,"NCR1","terminally_mature_nk"
"Animal52","nkp46-",0.395336326853519,23.3003074820635,"NCR1","terminally_mature_nk"
"Animal25","nkp46+",1.68173849178794,73.5571812668042,"NCR3","terminally_mature_nk"
"Animal25","nkp46-",1.24866424302809,41.5898076174366,"NCR3","terminally_mature_nk"
"Animal26","nkp46+",1.53013862497158,65.4963122311002,"NCR3","terminally_mature_nk"
"Animal26","nkp46-",1.68555993056901,72.9283793693474,"NCR3","terminally_mature_nk"
"Animal27","nkp46+",1.23930511556302,46.715844785772,"NCR3","terminally_mature_nk"
"Animal27","nkp46-",1.24582581465126,43.7724578841756,"NCR3","terminally_mature_nk"
"Animal28","nkp46+",1.89524566142174,82.9688908926961,"NCR3","terminally_mature_nk"
"Animal28","nkp46-",1.58526528461209,64.8912510837197,"NCR3","terminally_mature_nk"
"Animal52","nkp46+",0.984831953871262,35.4251346617759,"NCR3","terminally_mature_nk"
"Animal52","nkp46-",0.817351192789828,39.9385035872907,"NCR3","terminally_mature_nk"
"Animal25","nkp46+",0.860993624506797,41.7119989995623,"NKG2A","terminally_mature_nk"
"Animal25","nkp46-",0.0362884798828749,1.33580356303785,"NKG2A","terminally_mature_nk"
"Animal26","nkp46+",0.685900578987522,32.9824830977259,"NKG2A","terminally_mature_nk"
"Animal26","nkp46-",0.0199275451818839,1.09997555609875,"NKG2A","terminally_mature_nk"
"Animal27","nkp46+",0.358319151285666,15.1778496362167,"NKG2A","terminally_mature_nk"
"Animal27","nkp46-",0.0449105185395724,1.79196416071679,"NKG2A","terminally_mature_nk"
"Animal28","nkp46+",1.06754731480145,55.8104147880974,"NKG2A","terminally_mature_nk"
"Animal28","nkp46-",0.0110732121498778,0.584266274642844,"NKG2A","terminally_mature_nk"
"Animal52","nkp46+",0.867068139816374,31.3439740920657,"NKG2A","terminally_mature_nk"
"Animal52","nkp46-",0.565478807409537,29.5182781004441,"NKG2A","terminally_mature_nk"
"Animal25","nkp46+",0.971847633560853,50.6471581316826,"KLRF1","terminally_mature_nk"
"Animal25","nkp46-",0.0365523088655152,1.34520117604414,"KLRF1","terminally_mature_nk"
"Animal26","nkp46+",0.765686575831195,39.1748617086663,"KLRF1","terminally_mature_nk"
"Animal26","nkp46-",0.0178450572336097,1.16108530921535,"KLRF1","terminally_mature_nk"
"Animal27","nkp46+",0.152314123291927,6.90177849636217,"KLRF1","terminally_mature_nk"
"Animal27","nkp46-",0.0166779642398809,0.704652573615194,"KLRF1","terminally_mature_nk"
"Animal28","nkp46+",0.563637109287235,36.5532010820559,"KLRF1","terminally_mature_nk"
"Animal28","nkp46-",0.00216082118991588,0.113083795092163,"KLRF1","terminally_mature_nk"
"Animal52","nkp46+",0.277287417167728,10.4788341429563,"KLRF1","terminally_mature_nk"
"Animal52","nkp46-",0.277137836176386,17.4239836009566,"KLRF1","terminally_mature_nk"
"Animal25","nkp46+",1.09197960794467,49.334083661602,"KLRB1","terminally_mature_nk"
"Animal25","nkp46-",0.155058598125301,5.57278451273377,"KLRB1","terminally_mature_nk"
"Animal26","nkp46+",1.24077045549067,49.7925629993854,"KLRB1","terminally_mature_nk"
"Animal26","nkp46-",0.124819681255274,6.35541432412613,"KLRB1","terminally_mature_nk"
"Animal27","nkp46+",0.522656693355669,20.7457558609539,"KLRB1","terminally_mature_nk"
"Animal27","nkp46-",0.116844549821372,4.48924354846236,"KLRB1","terminally_mature_nk"
"Animal28","nkp46+",1.07012771490274,55.0045085662759,"KLRB1","terminally_mature_nk"
"Animal28","nkp46-",0.0252053926788071,1.31931094274191,"KLRB1","terminally_mature_nk"
"Animal52","nkp46+",1.93112581942861,64.3418922044876,"KLRB1","terminally_mature_nk"
"Animal52","nkp46-",1.18394347447315,49.67543559959,"KLRB1","terminally_mature_nk"
"Animal25","nkp46+",0,0,"NCAM1","terminally_mature_nk"
"Animal25","nkp46-",0,0,"NCAM1","terminally_mature_nk"
"Animal26","nkp46+",0.000554562256247941,0.0422556853103872,"NCAM1","terminally_mature_nk"
"Animal26","nkp46-",0.00136784814983252,0.0977756049865559,"NCAM1","terminally_mature_nk"
"Animal27","nkp46+",0,0,"NCAM1","terminally_mature_nk"
"Animal27","nkp46-",0,0,"NCAM1","terminally_mature_nk"
"Animal28","nkp46+",0.000313181436399424,0.016907123534716,"NCAM1","terminally_mature_nk"
"Animal28","nkp46-",0,0,"NCAM1","terminally_mature_nk"
"Animal52","nkp46+",0,0,"NCAM1","terminally_mature_nk"
"Animal52","nkp46-",0,0,"NCAM1","terminally_mature_nk"
"Animal25","nkp46+",0.182061065776272,10.9985618708185,"TMEM107","terminally_mature_nk"
"Animal25","nkp46-",0.219872073288431,7.8282116342449,"TMEM107","terminally_mature_nk"
"Animal26","nkp46+",0.120131344764306,7.01828518746159,"TMEM107","terminally_mature_nk"
"Animal26","nkp46-",0.339681660850533,19.432901491078,"TMEM107","terminally_mature_nk"
"Animal27","nkp46+",0.0921578525686919,4.2037186742118,"TMEM107","terminally_mature_nk"
"Animal27","nkp46-",0.0647852817308416,2.65061365439358,"TMEM107","terminally_mature_nk"
"Animal28","nkp46+",0.0578991887794044,4.18169522091975,"TMEM107","terminally_mature_nk"
"Animal28","nkp46-",0.160652488824192,8.69237438275095,"TMEM107","terminally_mature_nk"
"Animal52","nkp46+",0.00233463002807468,0.0892237533458907,"TMEM107","terminally_mature_nk"
"Animal52","nkp46-",0.00413077401212236,0.307482063546293,"TMEM107","terminally_mature_nk"
"Animal25","nkp46+",0,0,"PTCH2","terminally_mature_nk"
"Animal25","nkp46-",0.000237533255870963,0.00805509686253977,"PTCH2","terminally_mature_nk"
"Animal26","nkp46+",0.000248968991040981,0.0192071296865396,"PTCH2","terminally_mature_nk"
"Animal26","nkp46-",0.000688719259193027,0.0366658518699584,"PTCH2","terminally_mature_nk"
"Animal27","nkp46+",0,0,"PTCH2","terminally_mature_nk"
"Animal27","nkp46-",0.00107916011529799,0.0419991600167997,"PTCH2","terminally_mature_nk"
"Animal28","nkp46+",0.000263625950395675,0.0225428313796213,"PTCH2","terminally_mature_nk"
"Animal28","nkp46-",0.000481375706424144,0.0226167590184327,"PTCH2","terminally_mature_nk"
"Animal52","nkp46+",0,0,"PTCH2","terminally_mature_nk"
"Animal52","nkp46-",0,0,"PTCH2","terminally_mature_nk"
"Animal25","nkp46+",0.328842048971392,19.5460513974864,"NKTR","terminally_mature_nk"
"Animal25","nkp46-",0.184372722820869,6.7541987192396,"NKTR","terminally_mature_nk"
"Animal26","nkp46+",0.386853233448136,21.7770436385986,"NKTR","terminally_mature_nk"
"Animal26","nkp46-",0.636564114406385,37.3136152529944,"NKTR","terminally_mature_nk"
"Animal27","nkp46+",0.14423879845741,6.53799514955538,"NKTR","terminally_mature_nk"
"Animal27","nkp46-",0.251750227858429,10.6724532176023,"NKTR","terminally_mature_nk"
"Animal28","nkp46+",0.299601700683214,20.8859332732191,"NKTR","terminally_mature_nk"
"Animal28","nkp46-",0.288790844632501,15.4623242489351,"NKTR","terminally_mature_nk"
"Animal52","nkp46+",0.252053180655747,9.62790390271306,"NKTR","terminally_mature_nk"
"Animal52","nkp46-",0.355992891898964,19.8496754355996,"NKTR","terminally_mature_nk"
"Animal25","nkp46+",0.55692673280026,32.0015006565372,"DDX17","terminally_mature_nk"
"Animal25","nkp46-",0.495606532366532,17.5520560634742,"DDX17","terminally_mature_nk"
"Animal26","nkp46+",0.701715252899938,37.5768285187462,"DDX17","terminally_mature_nk"
"Animal26","nkp46-",1.1734956415975,61.8064043021266,"DDX17","terminally_mature_nk"
"Animal27","nkp46+",0.353828302791867,15.7336297493937,"DDX17","terminally_mature_nk"
"Animal27","nkp46-",0.446484869166189,18.2836343273135,"DDX17","terminally_mature_nk"
"Animal28","nkp46+",0.55527591943532,36.5137511271416,"DDX17","terminally_mature_nk"
"Animal28","nkp46-",0.484407763552716,24.9198989784764,"DDX17","terminally_mature_nk"
"Animal52","nkp46+",0.58229088282878,21.7375499818248,"DDX17","terminally_mature_nk"
"Animal52","nkp46-",0.635691878142527,34.7113085070038,"DDX17","terminally_mature_nk"
"Animal25","nkp46+",0.66875003773141,36.8661289314075,"CX3CR1","terminally_mature_nk"
"Animal25","nkp46-",0.0569477431954825,2.08358505511029,"CX3CR1","terminally_mature_nk"
"Animal26","nkp46+",0.529181436185251,27.9463736939152,"CX3CR1","terminally_mature_nk"
"Animal26","nkp46-",0.0590543321579152,3.49547787826937,"CX3CR1","terminally_mature_nk"
"Animal27","nkp46+",0.373014996495134,16.0367825383994,"CX3CR1","terminally_mature_nk"
"Animal27","nkp46-",0.0642541744498416,2.70661253441598,"CX3CR1","terminally_mature_nk"
"Animal28","nkp46+",0.554343407262683,35.8712804328224,"CX3CR1","terminally_mature_nk"
"Animal28","nkp46-",0.0835230524363411,4.49319612499529,"CX3CR1","terminally_mature_nk"
"Animal52","nkp46+",0.37955488224684,14.2890188691715,"CX3CR1","terminally_mature_nk"
"Animal52","nkp46-",0.261771918943999,15.5107618722241,"CX3CR1","terminally_mature_nk"
"Animal25","nkp46+",0.0528966252705085,3.30144438191709,"MYBL1","terminally_mature_nk"
"Animal25","nkp46-",0.0123946776927128,0.463168069596037,"MYBL1","terminally_mature_nk"
"Animal26","nkp46+",0.0941199909609291,5.66226183159189,"MYBL1","terminally_mature_nk"
"Animal26","nkp46-",0.0692993289217078,4.38768027377169,"MYBL1","terminally_mature_nk"
"Animal27","nkp46+",0.0197321068155112,0.949878738884398,"MYBL1","terminally_mature_nk"
"Animal27","nkp46-",0.0107151486183434,0.485323626860796,"MYBL1","terminally_mature_nk"
"Animal28","nkp46+",0.0295786193323966,2.23737601442741,"MYBL1","terminally_mature_nk"
"Animal28","nkp46-",0.0117273579316091,0.663424931207358,"MYBL1","terminally_mature_nk"
"Animal52","nkp46+",0.0287758474324178,1.11860150028089,"MYBL1","terminally_mature_nk"
"Animal52","nkp46-",0.0310664697184251,1.91322172873249,"MYBL1","terminally_mature_nk"
"Animal25","nkp46+",0.0630365934268468,3.96423435252923,"HAVCR2","terminally_mature_nk"
"Animal25","nkp46-",0.0250384998042668,0.929021171479587,"HAVCR2","terminally_mature_nk"
"Animal26","nkp46+",0.0787379148167829,4.75952673632452,"HAVCR2","terminally_mature_nk"
"Animal26","nkp46-",0.130218052617753,8.43314593009044,"HAVCR2","terminally_mature_nk"
"Animal27","nkp46+",0.0441616549534481,2.00080840743735,"HAVCR2","terminally_mature_nk"
"Animal27","nkp46-",0.0335552813330455,1.44197116057679,"HAVCR2","terminally_mature_nk"
"Animal28","nkp46+",0.0750879312888874,5.5060865644725,"HAVCR2","terminally_mature_nk"
"Animal28","nkp46-",0.0684666462552578,3.78830713558747,"HAVCR2","terminally_mature_nk"
"Animal52","nkp46+",0.0093756282240916,0.370113347212584,"HAVCR2","terminally_mature_nk"
"Animal52","nkp46-",0.013805268481038,0.888281516911514,"HAVCR2","terminally_mature_nk"
"Animal25","nkp46+",1.09554204350281,52.5542424810855,"ZEB2","terminally_mature_nk"
"Animal25","nkp46-",0.136009907743495,4.91897915072429,"ZEB2","terminally_mature_nk"
"Animal26","nkp46+",0.889959838090292,41.5565457897972,"ZEB2","terminally_mature_nk"
"Animal26","nkp46-",0.174031403672304,9.08090931312637,"ZEB2","terminally_mature_nk"
"Animal27","nkp46+",0.71337593466311,28.4963621665319,"ZEB2","terminally_mature_nk"
"Animal27","nkp46-",0.150509745712654,5.91254841569835,"ZEB2","terminally_mature_nk"
"Animal28","nkp46+",1.22569075728941,65.1544183949504,"ZEB2","terminally_mature_nk"
"Animal28","nkp46-",0.127067812625089,6.55509065550907,"ZEB2","terminally_mature_nk"
"Animal52","nkp46+",0.505053173489002,19.0525759228049,"ZEB2","terminally_mature_nk"
"Animal52","nkp46-",0.450491445830446,25.862658011616,"ZEB2","terminally_mature_nk"
"Animal25","nkp46+",0.17801232187476,10.5983867942225,"FOS","active_nk"
"Animal25","nkp46-",0.14176397592835,5.11095895928149,"FOS","active_nk"
"Animal26","nkp46+",0.41370121704388,21.8423478795329,"FOS","active_nk"
"Animal26","nkp46-",0.576432666330337,31.8626252749939,"FOS","active_nk"
"Animal27","nkp46+",0.117740230514,5.34559417946645,"FOS","active_nk"
"Animal27","nkp46-",0.326307365673618,12.8984086984927,"FOS","active_nk"
"Animal28","nkp46+",0.394043301293488,24.5378719567178,"FOS","active_nk"
"Animal28","nkp46-",0.573008334383284,26.9704851294809,"FOS","active_nk"
"Animal52","nkp46+",0.431072903932723,16.2155910247513,"FOS","active_nk"
"Animal52","nkp46-",0.73712251576974,36.9661769730099,"FOS","active_nk"
"Animal25","nkp46+",0.00384055349408948,0.237603951728881,"FOSB","active_nk"
"Animal25","nkp46-",0.00490186207486345,0.178554647119632,"FOSB","active_nk"
"Animal26","nkp46+",0.0073097743589705,0.460971112476951,"FOSB","active_nk"
"Animal26","nkp46-",0.0253178135447765,1.62551943290149,"FOSB","active_nk"
"Animal27","nkp46+",0.00133198845273802,0.0606305578011318,"FOSB","active_nk"
"Animal27","nkp46-",0.00539341742442484,0.228662093424798,"FOSB","active_nk"
"Animal28","nkp46+",0.00814268743127198,0.631199278629396,"FOSB","active_nk"
"Animal28","nkp46-",0.0259071143693387,1.43616419767047,"FOSB","active_nk"
"Animal52","nkp46+",0.00447642399156963,0.173490631505899,"FOSB","active_nk"
"Animal52","nkp46-",0.00912445961451412,0.649128800819952,"FOSB","active_nk"
"Animal25","nkp46+",1.07630477119954,50.53460889139,"JUN","active_nk"
"Animal25","nkp46-",0.431726827273627,15.3744948783009,"JUN","active_nk"
"Animal26","nkp46+",1.06729555851264,48.7822679778734,"JUN","active_nk"
"Animal26","nkp46-",1.16358731314943,56.2576387191396,"JUN","active_nk"
"Animal27","nkp46+",0.770368161896654,29.8807599029911,"JUN","active_nk"
"Animal27","nkp46-",1.01021274769194,36.4272714545709,"JUN","active_nk"
"Animal28","nkp46+",1.4447834694959,63.632777276826,"JUN","active_nk"
"Animal28","nkp46-",1.68413078829713,64.0582004598741,"JUN","active_nk"
"Animal52","nkp46+",0.544891556423068,20.3628432636066,"JUN","active_nk"
"Animal52","nkp46-",1.08707730781024,50.5295524427742,"JUN","active_nk"
"Animal25","nkp46+",0.643518912875957,35.8531857687738,"JUNB","active_nk"
"Animal25","nkp46-",0.19627363193872,7.12070562648516,"JUNB","active_nk"
"Animal26","nkp46+",0.526498542003644,28.4764904732637,"JUNB","active_nk"
"Animal26","nkp46-",0.430405271645421,25.6905402102175,"JUNB","active_nk"
"Animal27","nkp46+",0.522133474285233,22.2413096200485,"JUNB","active_nk"
